placeID,placeName,placeType,latitude,longitude
10990,Grand Ave S & 37th St W,transit_station,44.935905,-93.2843455
10993,Como Ave & Gibbs Ave,transit_station,44.97695,-93.1870225
10994,Cleveland Ave & Scudder St,transit_station,44.9786805,-93.1872985
10995,Como Ave & Fifield St,transit_station,44.9762095,-93.18396299999999
10996,Raymond Ave & Manvel St,transit_station,44.970999,-93.1971665
10997,Cleveland Ave & Knapp St,transit_station,44.979642,-93.18728449999999
10998,Como Ave & #1930,transit_station,44.97616299999999,-93.182405
10999,Raymond Ave & Hampden Ave,transit_station,44.969372,-93.1977745
11000,Cleveland Ave & Commonwealth Ave,transit_station,44.980797,-93.18726749999999
11001,Cleveland Ave & Carter Ave,transit_station,44.981955,-93.18724549999999
11002,Como Ave & Cathlin St,transit_station,44.9770675,-93.17879049999999
11003,Transitway & Commonwealth Ave,transit_station,44.980643,-93.18073749999999
11004,Raymond Ave & Territorial Rd,transit_station,44.96564999999999,-93.1975255
11005,University Ave & Franklin Ave (Pelham),transit_station,44.9649575,-93.20015450000001
11006,University Ave & Raymond Ave,transit_station,44.9639815,-93.1976545
11008,Kasota Ave SE & #500,transit_station,44.9772475,-93.2077875
11009,Gortner Ave & Buford Ave,transit_station,44.984455,-93.181767
11010,Randall Ave & Fairgrounds Lot,transit_station,44.9833565,-93.17884699999999
11011,University Ave & Hampden Ave,transit_station,44.962078,-93.1928715
11013,Hamline Ave & Arlington Ave,transit_station,44.9846195,-93.15668
11014,Hamline Ave & Horton Ave (Como),transit_station,44.9775695,-93.156776
11015,Hamline Ave & Hoyt Ave,transit_station,44.988229,-93.1566195
11016,Van Slyke Ave & Churchill St,transit_station,44.97711950000001,-93.14472649999999
11017,Como Ave & Albert St,transit_station,44.977383,-93.15939949999999
11018,Como Ave & Pascal St,transit_station,44.9773545,-93.16212
11019,Hamline Ave & California Ave,transit_station,44.991099,-93.15656849999999
11020,Larpenteur Ave & Fernwood St,transit_station,44.991963,-93.151381
11021,Larpenteur Ave & Dunlap St,transit_station,44.99198049999999,-93.14881249999999
11022,Larpenteur Ave & Hamline Ave,transit_station,44.99185050000001,-93.1565605
11023,Como Ave & Arona St,transit_station,44.97733349999999,-93.164428
11024,Lexington Ave & Larpenteur Ave,transit_station,44.992127,-93.1465965
11025,Como Ave & Chatsworth St,transit_station,44.974896,-93.1413295
11026,Victoria St & Nebraska Ave,transit_station,44.986483,-93.1377835
11027,Larpenteur Ave & Albert St,transit_station,44.99182449999999,-93.159139
11028,Larpenteur Ave & Oxford St,transit_station,44.99200200000001,-93.144284
11029,Como Ave & Ryde St,transit_station,44.974889,-93.1394935
11030,Energy Park Dr & Bandana Blvd E,transit_station,44.97077549999999,-93.152598
11031,Victoria St & Hoyt Ave,transit_station,44.9882795,-93.13777549999999
11032,Energy Park Dr & #1200,transit_station,44.9707585,-93.1491405
11033,Cedar St TACC,transit_station,44.952522,-93.09841
11034,Wallace & Wallace,transit_station,44.9503572,-93.0959503
11035,Rice St & Geranium Ave,transit_station,44.9756175,-93.105933
11036,Maryland Ave & Rice St,transit_station,44.97736450000001,-93.1060285
11037,Rice St & Orange Ave,transit_station,44.97917750000001,-93.10590599999999
11038,Jackson St & Rose Ave E,transit_station,44.9765231,-93.0963886
11039,Maryland Ave & Woodbridge St,transit_station,44.9773815,-93.108448
11040,Jackson St & Jessamine Ave,transit_station,44.9746779,-93.09639179999999
11041,Rice St & Lawson Ave,transit_station,44.9720275,-93.1059535
11042,Rice St & Ivy Ave,transit_station,44.98098649999999,-93.1058935
11043,Jackson St & Cook Ave,transit_station,44.9728755,-93.0963725
11044,Rice St & Hatch Ave,transit_station,44.9711145,-93.105961
11045,Maryland Ave & Galtier St,transit_station,44.9773965,-93.1110575
11046,Jackson St & Jenks Ave,transit_station,44.97107099999999,-93.09637
11047,Rice St & Cottage Ave,transit_station,44.982692,-93.1058905
11048,Maryland Ave & Farrington St,transit_station,44.977377,-93.11359949999999
11049,Jackson St & Sims Ave,transit_station,44.969178,-93.09634349999999
11050,Arlington Ave & Sylvan St,transit_station,44.98459,-93.10150550000002
11051,Arlington Ave & Park St,transit_station,44.9845855,-93.10386899999999
11052,Arlington Ave E & #40 - Post Office,transit_station,44.9846095,-93.09939399999999
11053,Minnehaha Ave & Aldine St,transit_station,44.962865,-93.172133
11054,Minnehaha Ave & Fry St,transit_station,44.9628665,-93.16960499999999
11055,Minnehaha Ave & Wheeler St,transit_station,44.96286449999999,-93.17466499999999
11056,Snelling Ave & Englewood Ave,transit_station,44.9641675,-93.16704949999999
11057,Snelling Ave & Minnehaha Ave,transit_station,44.962824,-93.1670395
11058,Fairview Ave N & Minnehaha Ave,transit_station,44.96271549999999,-93.17723199999999
11059,Snelling Ave & Blair Ave,transit_station,44.961073,-93.167042
11060,Snelling & Hewitt Station,transit_station,44.966715,-93.167037
11061,Fairview Ave N & Blair Ave,transit_station,44.9609485,-93.177205
11062,Snelling Ave & Thomas Ave,transit_station,44.95937800000001,-93.16702699999999
11063,Fairview Ave N & Thomas Ave,transit_station,44.9592525,-93.17720399999999
11064,Minnehaha Ave & Pascal St,transit_station,44.9629,-93.162076
11065,Snelling Ave & Charles Ave,transit_station,44.9574829,-93.16701049999999
11066,University Ave & Aldine St,transit_station,44.955657,-93.17227299999999
11067,University Ave & Wheeler St,transit_station,44.955641,-93.17464799999999
11068,University Ave & Snelling Ave,transit_station,44.9558453,-93.166977
11069,Fairview Ave N & University Ave,transit_station,44.95609399999999,-93.177196
11070,Snelling Ave Station,transit_station,44.955693,-93.1671825
11071,Minnehaha Ave & Albert St,transit_station,44.962925,-93.159054
11072,Snelling Ave & Energy Park Dr,transit_station,44.97221,-93.1670305
11073,St Clair Ave & Pascal St,transit_station,44.93423499999999,-93.161931
11074,St Clair Ave & Albert St,transit_station,44.93422450000001,-93.1593675
11075,St Clair Ave & Saratoga St,transit_station,44.934244,-93.16448799999999
11076,St Clair Ave & Hamline Ave,transit_station,44.9342145,-93.15683949999999
11077,Snelling Ave & St Clair Ave,transit_station,44.93425449999999,-93.16702649999999
11078,Snelling Ave & Stanford Ave,transit_station,44.93244199999999,-93.167023
11079,Snelling Ave & Osceola Ave,transit_station,44.936101,-93.1670285
11080,Snelling Ave & Jefferson Ave,transit_station,44.93062150000001,-93.16702199999999
11081,St Clair Ave & Syndicate St,transit_station,44.93420349999999,-93.154274
11082,Snelling Ave & Goodrich Ave,transit_station,44.937935,-93.1670155
11083,St Clair Ave & Macalester St,transit_station,44.9342785,-93.1696065
11084,Grand Ave & Albert St,transit_station,44.940033,-93.159341
11085,Grand Ave & Saratoga St,transit_station,44.9400565,-93.164435
11086,Snelling Ave & Palace Ave,transit_station,44.9288295,-93.167035
11087,Grand Ave & Hamline Ave,transit_station,44.9400235,-93.1568245
11088,Grand Ave & Snelling Ave,transit_station,44.940043,-93.167024
11089,St Clair Ave & Griggs St,transit_station,44.934194,-93.1517305
11090,Randolph Ave & Pascal St,transit_station,44.926992,-93.16175000000001
11091,Randolph Ave & Albert St,transit_station,44.9269685,-93.1591195
11092,Randolph Ave & Brimhall St,transit_station,44.9270025,-93.16550149999999
11094,St Paul Ave & Davern St,transit_station,44.90422900000001,-93.1721185
11095,St Paul Ave & Jewish Community Center,transit_station,44.90422049999999,-93.17418649999999
11096,7th St W & Rankin St,transit_station,44.9068145,-93.15960650000001
11097,St Paul Ave & Edgcumbe Rd,transit_station,44.904068,-93.1771205
11098,Davern St & Norfolk Ave,transit_station,44.8980835,-93.172253
11099,Edgcumbe Rd & Sheridan Ave,transit_station,44.9017225,-93.1774355
11100,Norfolk Ave & Wheeler St,transit_station,44.898053,-93.17467099999999
11101,St Paul Ave & Quirnia Ave,transit_station,44.90523549999999,-93.17899000000001
11102,St Paul Ave & Dorothea Ave,transit_station,44.9059525,-93.179655
11103,Sheridan Ave & Sue St,transit_station,44.901646,-93.179796
11104,Montreal Ave & Davern St,transit_station,44.9125385,-93.1721175
11105,Snelling Ave & Rome Ave,transit_station,44.9135005,-93.167042
11106,Snelling Ave & Saunders Ave,transit_station,44.9143395,-93.167045
11107,Sheridan Ave & Prior Ave,transit_station,44.90164850000001,-93.1823325
11108,St Paul Ave & Susan Ave,transit_station,44.908458,-93.181927
11109,Snelling Ave & Bohland Ave,transit_station,44.916132,-93.16703
11110,Fairview Ave & Saunders Ave,transit_station,44.91434049999999,-93.17720349999999
11111,Sheridan Ave & Kenneth St,transit_station,44.901619,-93.18488099999999
11112,7th St W & Mickeys Diner,transit_station,44.91011350000001,-93.1526925
11113,St. Paul-Minneapolis Union Depot,transit_station,44.94702999999999,-93.0854459
11115,Reversity,transit_station,44.9460042,-93.0942196
11116,"Susan M. Wehrenberg, RD",transit_station,44.93018959999999,-93.07805040000001
11117,Union Depot,transit_station,44.94816599999999,-93.086891
11119,Abu Abraham G,transit_station,44.9425889,-93.10694180000002
11120,Regional Transit Board,transit_station,44.9490646,-93.08727780000001
11121,Stryker Ave & Elizabeth St,transit_station,44.9271345,-93.08806849999999
11122,Stryker Ave & Morton St,transit_station,44.92543999999999,-93.0880485
11123,George St & Hall Ave,transit_station,44.929687,-93.0866415
11124,Humboldt Ave & Robie St,transit_station,44.9305335,-93.0851905
11125,Winifred St W & Stryker Ave S,transit_station,44.9313745,-93.0881335
11126,Winifred St W & Bidwell St S,transit_station,44.9313685,-93.091061
11127,Stryker Ave & Curtice St,transit_station,44.9230335,-93.0880425
11128,Winifred St W & Bellows St S,transit_station,44.9313725,-93.0933025
11129,Wabasha St & Congress St,transit_station,44.9322415,-93.0846425
11130,Stryker Ave & Winona St,transit_station,44.92138749999999,-93.088026
11131,State St & Morton St,transit_station,44.9257545,-93.079627
11132,State St & King St,transit_station,44.92798699999999,-93.07893299999999
11134,St Clair Ave & Victoria St,transit_station,44.9341345,-93.1363815
11135,St Clair Ave & Milton St,transit_station,44.93415749999999,-93.13891300000002
11136,St Clair Ave & Avon St,transit_station,44.934125,-93.133817
11137,St Clair Ave & Stairs to Grotto,transit_station,44.934121,-93.13126
11138,Grand Ave & Victoria St,transit_station,44.9399355,-93.13641299999999
11139,Grand Ave & Milton St,transit_station,44.939958,-93.13897349999999
11140,Grand Ave & Avon St,transit_station,44.939929,-93.13384549999999
11141,St Clair Ave & Pleasant Ave,transit_station,44.9341185,-93.12923649999999
11142,Grand Ave & Chatsworth St,transit_station,44.9399715,-93.14149049999999
11143,Grand Ave & Grotto St,transit_station,44.9399459,-93.1312988
11144,Grand Ave & Oxford St,transit_station,44.9399905,-93.14406249999999
11145,St Clair Ave & Lexington Pkwy,transit_station,44.9341735,-93.1465745
11146,Grand Ave & St Albans St,transit_station,44.9399075,-93.12874099999999
11147,Lexington Pkwy & Fairmount Ave,transit_station,44.9368235,-93.1465745
11148,St Clair Ave & Osceola Ave,transit_station,44.93412649999999,-93.12550449999999
11149,Lexington Pkwy & Jefferson Ave,transit_station,44.9308585,-93.14658899999999
11150,Randolph Ave & Victoria St,transit_station,44.9268895,-93.136411
11151,Randolph Ave & Milton St,transit_station,44.92689800000001,-93.13897
11152,Grand Ave & Lexington Pkwy,transit_station,44.9399215,-93.14661799999999
11157,Selby Ave & Farrington St,transit_station,44.94655299999999,-93.1134075
11158,Selby Ave & Nina St,transit_station,44.946548,-93.1119865
11159,Selby Ave & Western Ave,transit_station,44.94657650000001,-93.11610499999999
11160,Selby Ave & Arundel St,transit_station,44.9465835,-93.118382
11161,Marion St & Ravoux St,transit_station,44.9520625,-93.10988900000001
11162,John Ireland Blvd & Marshall Ave,transit_station,44.948184,-93.1078665
11163,Selby Ave & Summit Ave,transit_station,44.9465325,-93.10840549999999
11164,John Ireland Blvd & Kellogg Blvd,transit_station,44.94936,-93.10700650000001
11165,Selby Ave & Mackubin St,transit_station,44.94658099999999,-93.12087149999999
11166,Marion St & Fuller Ave,transit_station,44.9540055,-93.109301
11167,Kellogg Blvd & Mulberry St,transit_station,44.9481695,-93.105486
11168,John Ireland Blvd & Rice St,transit_station,44.95119249999999,-93.10548399999999
11169,University Ave & Farrington St,transit_station,44.955784,-93.1133655
11170,Selby Ave & Kent St,transit_station,44.946578,-93.1237465
11171,University Ave & Marion St,transit_station,44.95579910000001,-93.1096927
11172,University Ave & Arundel St,transit_station,44.9557555,-93.118679
11180,Marion St & Como Ave,transit_station,44.960338,-93.108609
11181,Rice St & Pennsylvania Ave,transit_station,44.96057099999999,-93.10594499999999
11182,Thomas Ave & Galtier St,transit_station,44.9593835,-93.1105965
11183,Rice St & Como Ave,transit_station,44.959038,-93.10613
11184,Como Ave & Galtier St,transit_station,44.9614895,-93.1105295
11185,Rice St & Charles Ave,transit_station,44.9577515,-93.105944
11186,Como Ave & Van Buren Ave,transit_station,44.96239449999999,-93.1121795
11187,Thomas Ave & Farrington St,transit_station,44.95937199999999,-93.11342250000001
11189,Rice St & University Ave,transit_station,44.955799,-93.10592299999999
11190,Rice St & Sycamore St,transit_station,44.9648175,-93.10592849999999
11191,Thomas Ave & Western Ave,transit_station,44.95935899999999,-93.116133
11194,7th St W & Palace Ave,transit_station,44.9291095,-93.12468299999999
11195,7th St W & Toronto St,transit_station,44.9284055,-93.1256865
11197,St Clair Ave & Oneida St,transit_station,44.93412900000001,-93.1232165
11198,Randolph Ave & Bay St,transit_station,44.92688649999999,-93.13065549999999
11199,St Clair Ave & Duke St,transit_station,44.9341345,-93.12094
11201,St Clair Ave & Colborne St,transit_station,44.9341325,-93.11970149999999
11202,Randolph Ave & View St,transit_station,44.926885,-93.133091
11204,St Clair Ave & 7th St W,transit_station,44.93413449999999,-93.1174838
11207,Grand Ave & #487,transit_station,44.9385085,-93.121179
11209,Grand Ave & Lincoln Ave,transit_station,44.93948100000001,-93.1230195
11210,Dale St & Grand Ave,transit_station,44.9399665,-93.1262335
11211,Grand Ave & #447,transit_station,44.9392455,-93.11890749999999
11220,Wabasha St & 10th St E,transit_station,44.94996099999999,-93.0984615
11226,Robert St & 9th St,transit_station,44.950406,-93.093741
11227,Minnesota St & 6th St,transit_station,44.947658,-93.092762
11228,Robert St & 7th Place,transit_station,44.9490815,-93.09246449999999
11235,Payne Ave & Case Ave,transit_station,44.970257,-93.07354149999999
11236,Arcade St & Case Ave,transit_station,44.9703155,-93.06598249999999
11237,Payne Ave & Lawson Ave,transit_station,44.97213,-93.073512
11238,Arcade St & Lawson Ave,transit_station,44.972065,-93.06595940000001
11239,Payne Ave & York Ave,transit_station,44.968459,-93.07356050000001
11240,Arcade St & York Ave,transit_station,44.96837650000001,-93.06600449999999
11241,Payne Ave & Magnolia Ave,transit_station,44.97364899999999,-93.0735265
11242,Arcade St & Magnolia Ave,transit_station,44.97389,-93.0659635
11243,Arcade St & Neid Lane,transit_station,44.9670065,-93.06599399999999
11244,Payne Ave & Whitall St,transit_station,44.9666395,-93.07355199999999
11245,Arcade St & Geranium Ave,transit_station,44.975707,-93.065968
11246,Maryland Ave & Walsh St,transit_station,44.9774895,-93.069364
11247,Maryland Ave & Greenbrier St,transit_station,44.97747150000001,-93.07100349999999
11248,Maryland Ave & Weide St,transit_station,44.977508,-93.0675955
11249,Maryland Ave & Arcade St,transit_station,44.9775235,-93.0659522
11250,Payne Ave & Reaney Ave,transit_station,44.9639005,-93.0735705
11251,Maryland Ave & Mendota Ave,transit_station,44.977525,-93.06340399999999
11252,Arcade St & Minnehaha Ave,transit_station,44.96306300000001,-93.06595899999999
11253,Maryland Ave & Herbert St,transit_station,44.9774985,-93.031767
11254,Maryland Ave & Flandrau St,transit_station,44.97751299999999,-93.027841
11255,Maryland Ave & Hazelwood St,transit_station,44.977518,-93.0354425
11256,White Bear Ave & Maryland Ave,transit_station,44.9776235,-93.0253175
11257,White Bear Ave & Hazel Park Junior High,transit_station,44.97559200000001,-93.0253
11258,White Bear Ave & Orange Ave,transit_station,44.979279,-93.0252855
11259,Maryland Ave & Barclay St,transit_station,44.97752550000001,-93.03819299999999
11260,White Bear Ave & Ivy Ave,transit_station,44.981207,-93.02526449999999
11261,White Bear Ave & Ames Ave,transit_station,44.9721085,-93.02529450000002
11262,Prosperity Ave & Ivy Ave,transit_station,44.980999,-93.03810899999999
11263,Prosperity Ave & Maryland Ave,transit_station,44.9776695,-93.040421
11264,White Bear Ave & Cottage Ave,transit_station,44.982912,-93.025249
11265,White Bear Ave & Arlington Ave,transit_station,44.9847185,-93.0252325
11266,Maryland Ave & Clarence St,transit_station,44.9775435,-93.0431285
11267,White Bear Ave & York Ave,transit_station,44.968777,-93.0252805
11268,Hazelwood St & Nebraska Ave,transit_station,44.98655899999999,-93.03545299999999
11269,White Bear Ave & Stillwater Ave,transit_station,44.96772199999999,-93.025296
11270,White Bear Ave & Nebraska Ave,transit_station,44.986529,-93.025228
11271,7th St E & Kennard St,transit_station,44.96670049999999,-93.03039799999999
11272,7th St E & Germain St,transit_station,44.96670599999999,-93.03294749999999
11277,Minnehaha Ave & Forest St,transit_station,44.963048,-93.0609715
11278,Minnehaha Ave & Cypress St,transit_station,44.963041,-93.0584045
11279,7th St E & Arcade St,transit_station,44.9619225,-93.0658895
11281,Minnehaha Ave & Earl St,transit_station,44.9630365,-93.0558595
11282,7th St E & Hope St,transit_station,44.9607745,-93.06822849999999
11283,3rd St E & Forest St,transit_station,44.9567425,-93.06088
11284,3rd St E & Mendota Ave,transit_station,44.9567325,-93.0634795
11285,3rd St E & Cypress St,transit_station,44.9567485,-93.058352
11286,7th St E & Eichenwald St,transit_station,44.960148,-93.0695245
11287,3rd St E & Arcade St,transit_station,44.956747,-93.06586899999999
11289,Minnehaha Ave & Frank St,transit_station,44.963054,-93.0533215
11290,3rd St E & Earl St,transit_station,44.956758,-93.055785
11292,3rd St E & Bates Ave,transit_station,44.95574449999999,-93.06880149999999
11293,Hwy 61 & Lower Afton P&R,transit_station,44.9279555,-93.0222625
11294,McKnight Rd & Mailand Rd,transit_station,44.92658199999999,-93.004815
11295,McKnight Rd & Hillwood Dr,transit_station,44.9237955,-93.0048185
11296,Londin Lane & McKnight Rd,transit_station,44.93022149999999,-93.00484349999999
11297,Londin Lane & Parkview Lane W,transit_station,44.9302645,-93.0032255
11298,McKnight Rd & Lower Afton Rd,transit_station,44.9330685,-93.0047685
11299,McKnight Rd & Hillsdale Ave,transit_station,44.93528149999999,-93.00484
11300,Upper Afton Rd & Ruth St,transit_station,44.941079,-93.015034
11301,Upper Afton Rd & Battle Creek Rd,transit_station,44.942301,-93.02052549999999
11302,Hwy 61 & Lower Afton P&R,transit_station,44.927822,-93.02172399999999
11303,Hwy 61 & Lower Afton P&R,transit_station,44.9279703,-93.02270419999999
11304,Upper Afton Rd & Cutler St,transit_station,44.941057,-93.01247699999999
11305,Londin Ln & Burlington Rd,transit_station,44.93188999999999,-93.013099
11306,Londin Ln & Winthrop St,transit_station,44.930873,-93.009959
11307,Lower Afton Rd & Winthrop St,transit_station,44.93307,-93.009726
11308,McKnight Rd & Edgebrook Ave,transit_station,44.9377465,-93.00486599999999
11309,Lower Afton Rd & Morningside Cir,transit_station,44.933066,-93.008314
11310,Rowenhorst & Rowenhorst,transit_station,44.9325287,-93.0075642
11311,Londin Ln & McKnight Rd,transit_station,44.930207,-93.005091
11312,Ruth St & Larry Ho Dr,transit_station,44.94246899999999,-93.0150175
11313,Cleveland Ave & Carroll Ave,transit_station,44.95084749999999,-93.1873665
11314,Cleveland Ave & Roblyn Ave,transit_station,44.952189,-93.18733999999999
11315,Cleveland Ave & Iglehart Ave,transit_station,44.9495315,-93.18737449999999
11316,Cleveland Ave & St Anthony Ave,transit_station,44.9537585,-93.187336
11317,Marshall Ave & Cleveland Ave,transit_station,44.948365,-93.1873645
11318,Gilbert Ave & Prior Ave,transit_station,44.95341000000001,-93.182667
11319,Cleveland Ave & Gilbert Ave,transit_station,44.954824,-93.187274
11320,Marshall Ave & Moore St,transit_station,44.94840199999999,-93.18418349999999
11321,Marshall Ave & Finn St,transit_station,44.9483745,-93.1899
11322,Marshall Ave & Prior Ave,transit_station,44.9483965,-93.1827225
11323,Prior Ave & Feronia Ave,transit_station,44.95427449999999,-93.18230349999999
11324,Cretin Ave & Roblyn Ave,transit_station,44.95194,-93.192449
11326,Cretin Ave & Temple Court,transit_station,44.9541075,-93.1924525
11327,Marshall Ave & Howell St,transit_station,44.948395,-93.180753
11329,Cleveland Ave & Selby Ave,transit_station,44.94617299999999,-93.187367
11330,Prior Ave & Oakley Ave,transit_station,44.956258,-93.182289
11331,Cretin Ave & Selby Ave,transit_station,44.9461975,-93.19243349999999
11333,Central Lutheran Church,church,44.969441,-93.270613
11334,Plymouth Congregational Church,church,44.963936,-93.2782281
11335,Holy Rosary Church,church,44.9584193,-93.2487566
11336,Salvation Army,church,44.94850530000001,-93.25072709999999
11337,Indian Ministries Office,church,44.9469114,-93.26481380000001
11338,St. Francis Liberal Catholic Church,church,44.9445654,-93.2826702
11339,Historic Wesley Center,church,44.969572,-93.2760459
11340,Minnesota Conference United Church of Christ,church,44.9628929,-93.2805564
11341,Open Door Evangelistic World Ministries,church,44.9517693,-93.26745489999999
11342,The Minneapolis Metal Church,church,44.9563627,-93.26862609999999
11343,Iglesia Adventista Hispana del Séptimo Día de Minneapolis,church,44.9536111,-93.27555559999999
11344,"La Luz Del Mundo Minneapolis, MN, USA",church,44.94646600000001,-93.26427
11345,Division Of indian Works,church,44.94725769999999,-93.2623497
11346,St. Paul's Ev Lutheran Church,church,44.9638379,-93.2674261
11347,Christ CHURCH International,church,44.9481297,-93.2560707
11348,Assemblies-God-Christ's Church,church,44.9481119,-93.2559527
11349,Trinity First Lutheran Church,church,44.9629607,-93.2571395
11350,Iglesia Pentecostal Unida Latinoamericana,church,44.9637048,-93.25747849999999
11351,All Nations Indian Church,church,44.9598631,-93.2526422
11352,Wooddale Church - Loring Park Campus,church,44.96866199999999,-93.2776568
11354,St Olaf Catholic Church,church,44.9742566,-93.2696963
11355,"Bethlehem Baptist Church, Downtown Campus",church,44.9691667,-93.255
11357,Saint Mark's Episcopal Cathedral,church,44.968031,-93.286875
11358,First Covenant Church Minneapolis,church,44.972264,-93.26046099999999
11359,Hope Community Church - Downtown,church,44.970742,-93.258528
11360,3 Degrees Church,church,44.9815631,-93.2737532
11361,Church of All Saints,church,44.9940722,-93.2580694
11362,Zen Group,church,44.98165249999999,-93.2738236
11363,Our Lady of Lourdes Catholic Church,church,44.98677,-93.25752899999999
11364,Westminster Presbyterian Church,church,44.9713435,-93.2756071
11367,St Paul Legal Ledger,church,44.97281100000001,-93.26377099999999
11368,Glorybound Family Restoration,church,44.9695411,-93.2760294
11369,River Valley Church - City Campus,church,44.9846282,-93.2684424
11370,Grace in the City Church,church,44.97021569999999,-93.26609239999999
11371,Minneapolis - St. Paul Church of Christ,church,44.9867706,-93.26334380000002
11372,REACH,church,44.97653309999999,-93.2836016
11378,University Lutheran Church of Hope,church,44.983481,-93.2356878
11379,University Baptist Church,church,44.98049340000001,-93.23816339999999
11384,St Lawrence Catholic Church,church,44.9828007,-93.2368389
11386,Grace University Lutheran Church,church,44.9727787,-93.23065330000001
11389,Stadium Village Church,church,44.9712112,-93.22696739999999
11392,Faith Mennonite Church,church,44.9611971,-93.2317245
11393,Korean Presbyterian Church,church,45.0616065,-93.29815459999999
11394,Hope Lutheran Church,church,45.0495718,-93.2947501
11395,Jehovah Jireh Church of God in Christ,church,45.06615670000001,-93.3183463
11396,Pilgrim Rest Baptist Church,church,45.0477861,-93.3013915
11397,Lion of Judah Church and Training Center,church,45.0622199,-93.32578
11398,Community of Christ Minneapolis,church,45.043664,-93.2957268
11399,United Christian Fellowship,church,45.03361599999999,-93.30944199999999
11400,Miracle Redemption Christian Center International,church,45.0336202,-93.31384849999999
11401,Faith Evangelical Free Church,church,45.03645769999999,-93.33169389999999
11402,TCJHOP,church,45.034138,-93.3257325
11403,St Austin Catholic Church,church,45.0292097,-93.31439759999999
11404,Brookdale Christian Center AG,church,45.0650404,-93.3184031
11405,Waters-Life Outreach Ministry,church,45.024297,-93.31049229999999
11406,Kingdom Life Church MN,church,45.0237702,-93.31245299999999
11407,OMEGA FIRE MINISTRIES MN,church,45.0595972,-93.31549389999999
11408,Spirtual Church of God,church,45.06084389999999,-93.31647269999999
11409,Gethsemane Lutheran Church,church,45.03993,-93.2924336
11410,Peace Lutheran Church,church,45.0372757,-93.32897709999999
11411,Faith Baptist Church,church,45.034882,-93.310769
11412,Cross of Glory Lutheran Church,church,45.0633088,-93.325789
11418,First Unitarian Society,church,44.967074,-93.2905116
11437,New Life Ministry,church,44.9912993,-93.3100034
11439,Church of the Ascension,church,44.9965602,-93.29240829999999
11443,Hennepin Avenue United Methodist Church,church,44.9661092,-93.2872861
11445,Shiloh Temple International Ministries,church,44.999002,-93.29667359999999
11446,MWDDC,church,44.9987725,-93.2964375
11448,Kingdom Hall of Jehovah's Witnesses,church,44.9854112,-93.298749
11452,Episcopal Church in Minnesota,church,44.998876,-93.29433499999999
11458,Grace & Truth Chapel,church,45.047875,-93.2663393
11460,Liberty Community Church,church,45.022363,-93.29020380000001
11463,Church,church,45.0184275,-93.2953781
11465,Morrison Baptist Church,church,45.0169125,-93.28462019999999
11468,Salem Evangelical Lutheran Church,church,45.0312941,-93.2928785
11469,St Bridget Catholic Church,church,45.0244225,-93.2947555
11471,St Matthew Lutheran Church,church,45.0431839,-93.25597599999999
11474,Parkway United Church of Christ,church,45.01282849999999,-93.31681119999999
11484,Genesis Covenant Church,church,45.0276328,-93.33452079999999
11487,Elim Lutheran Church (ELCA),church,45.0276101,-93.3346583
11488,"The '"Purpose'" Church",church,45.01160609999999,-93.3111289
11489,Sacred Heart Catholic Church,church,45.02890350000001,-93.33783989999999
11504,Berean Missionary Baptist Church,church,45.0115898,-93.2884558
11510,Fellowship Missionary Baptist Church,church,45.0163306,-93.28524370000001
11511,St Hedwig's Catholic Church,church,45.0208304,-93.27139559999999
11514,Grace Lutheran Church,church,45.0039323,-93.2597797
11516,Elim Church,church,45.0010254,-93.25348470000002
11517,St Mary's Orthodox Cathedral,church,45.005054,-93.260035
11521,St John the Baptist Byzantine Catholic Church,church,45.01026510000001,-93.2641489
11524,Greater Mount Vernon Missionary Baptist Church,church,44.997605,-93.29224099999999
11525,Holy Cross Convent,church,45.00462379999999,-93.2627795
11527,Hotbed Studios,church,45.01299270000001,-93.2572404
11528,Ministerio Internacional Vino Nuevo,church,45.005731,-93.288375
11529,True North WELS Campus Ministry,church,44.9984925,-93.2579076
11530,Faith Tabernacle Gospel Fellowship International,church,45.00006649999999,-93.2852259
11531,Iglesia pentecostes Alfa y Omega,church,45.00241719999999,-93.28765609999999
11532,Sanctuary Covenant Church - The Gathering Place,church,44.9998988,-93.28909209999999
11553,St Albert the Great Church,church,44.9505793,-93.22529279999999
11554,St Helena Catholic Church,church,44.924821,-93.22520779999999
11555,Church of Saint Mark,church,44.94706229999999,-93.183892
11556,Minnehaha United Methodist Church,church,44.9124185,-93.2186766
11557,Pilgrim Lutheran Church,church,44.9345856,-93.18190419999999
11558,Lake Nokomis Lutheran Church,church,44.91214919999999,-93.22672419999999
11559,Ebenezer Fellowship Seventh-day Adventist Church,church,44.94862659999999,-93.22196029999999
11560,Minnehaha Communion Lutheran,church,44.9285507,-93.21858979999999
11561,Christ Church Lutheran,church,44.9436415,-93.2232513
11562,Bread of Life Lutheran Church,church,44.94991,-93.217463
11563,Shower of Blessings Church,church,44.945274,-93.2144139
11564,Nativity of Our Lord Catholic Church,church,44.9320782,-93.1819534
11565,Vine Church MPLS,church,44.943146,-93.2409009
11566,CityLife Church,church,44.93495869999999,-93.1877561
11567,Saint Paul First Seventh-Day Adventist Church,church,44.9363975,-93.18193819999999
11568,Holy Trinity Lutheran Church,church,44.9472487,-93.23198
11569,Calvary Chapel Saint Paul,church,44.9363914,-93.1819488
